"id","designer"
232924,"Amabel Holland"
200512,"Charlie Bink"
2855,"(Uncredited)"
5430,"Ed Muccini"
5430,"Tim Walsh"
5430,"Dave Yearick"
148517,"Jean-Michel Maman"
306173,"Pedro Santos Silva"
296987,"Martí Lucas Feliu"
296987,"Josep Izquierdo Sánchez"
36597,"Mike Nagel"
135557,"Alan R. Moon"
135557,"Aaron Weissblum"
40182,"Derek Chinn"
257074,"Peter Jürgensen"
264991,"Antonin Boccara"
257957,"Kasper Lapp"
158886,"Hermann Luttmann"
301441,"Keith Piggott"
163432,"Jacob A Bunting"
3889,"Gunter Baars"
31968,"Michel Lalet"
31968,"Laurent Levi"
318359,"Prospero Hall"
175209,"Mason Crawford"
175209,"Aaron Darland"
175209,"Justin Gibbs"
175209,"David Hanold"
175209,"Kevin Wilson"
3850,"C. Henry Schulte"
204470,"Kevin Wilson"
622,"James Ernest"
622,"Brian Snoddy"
175541,"Dani Demarest"
275800,"Florian Sirieix"
342010,"AC Atienza"
19671,"Tyler Bielman"
19671,"Chuck Kallenbach"
19671,"Jim Long"
19671,"Ethan Pasternack"
19671,"Matt Robinson"
19671,"Brook Willeford"
5646,"(Uncredited)"
150138,"Fernando Chavarria"
150138,"Judit Hurtado"
5042,"Mark Herman"
277902,"Andrea Candiani"
167,"Doris Matthäus"
167,"Frank Nestel"
13682,"(Uncredited)"
319135,"Team Identity"
2426,"(Uncredited)"
173574,"David G. D. Hecht"
100169,"Robert Leonhard"
163119,"Jeff Dehut"
24118,"Janice Ritter"
24118,"Brian Yu"
128204,"Stephen DeBaun"
194964,"Peter Sanderson"
118452,"Walter Schranz"
7467,"Jim Bousman"
7467,"Terry Miller Associates"
89695,"Clint Herron"
147721,"Brett J. Gilbert"
174926,"Adam West"
5698,"Kevin Zucker"
5383,"Jim Dunnigan"
4201,"Dean Essig"
4201,"Wig Graves"
217890,"Antonin Boccara"
127798,"Jörg von Rüden"
206,"Michael Kiesling"
206,"Wolfgang Kramer"
251433,"Muneyuki Yokouchi (横内宗幸)"
251433,"yio"
281982,"Muntsa Corbella"
281982,"Gustavo Mariano"
4208,"Joseph M. Balkoski"
4208,"J. A. Nelson"
255516,"Ryan Heilman"
255516,"Dave Shaw (II)"
265399,"Brendan Stern"
19544,"Maxim Istomin"
19544,"Ivan Popov"
34943,"Thierry Denoual"
76447,"Patrick Leder"
178958,"Dave Killingsworth"
178958,"David Ferguson (II)"
130600,"Max J. Kobbert"
172543,"Michael Schacht"
4558,"(Uncredited)"
7709,"Marvin Glass"
7709,"Harvey Hank Kramer"
129858,"Sébastien Dujardin"
1803,"Anton Karger"
234438,"David Gerrard"
234438,"Tyler Sigman"
320698,"James M. Hewitt"
23912,"Dan Tibbles"
22863,"Don Scott"
340790,"Pau Carles"
8939,"Urs Hostettler"
254923,"Matt Fantastic"
5686,"Steve Blease"
5686,"Mike Elliott"
5686,"Jon M. Tuffley"
178335,"Andrew Sallwasser"
212450,"Pat Piper"
224751,"John Hex Carter"
224751,"Mat Nicholson"
248188,"Yann and Clem"
940,"Andreas Bartl"
940,"Andreas Bernabe"
940,"Norbert Grill"
94481,"Peggy Brown"
612,"Torsten Marold"
306300,"Shun Taguchi"
306300,"Aya Taguchi"
234221,"Casey Hill"
234221,"Douglas Hill"
133633,"Michael R. Brandl"
301665,"Matt Dunn"
301665,"Matt Hyra"
301665,"Ben Stoll"
301665,"Nathaniel Yamaguchi"
89927,"Cephas Howard"
89927,"Reiner Knizia"
89927,"Jesper C. Nielsen"
7218,"David G. D. Hecht"
137789,"Guan Chih Huang"
329714,"Bruno Faidutti"
7975,"Richard H. Berg"
20018,"Corné van Moorsel"
11038,"David Pubrat"
117987,"Reiner Knizia"
1816,"Roland Siegers"
219122,"西村裕 (Hiroshi Nishimura)"
245382,"Frank Crittin"
245382,"Grégoire Largey"
245382,"Sébastien Pauchon"
193327,"Yuri Zhuravljov"
401,"Sid Sackson"
249404,"Allan Kirkeby"
246873,"Stefan Ekström"
857,"Bernhard Naegele"
8818,"Reinhard Staupe"
4219,"Marco Maggi"
4219,"Francesco Nepitello"
10283,"Reiner Knizia"
130725,"Andreas Schmidt"
9177,"Don Arnold (II)"
1081,"Stephen Baker"
1081,"Roger Ford"
1636,"Lowell Haynes"
176458,"Jun Sasaki"
2040,"William T. Powers"
230424,"Tom Stasiak"
9921,"Paul Kohner"
9921,"Frank Kohner"
168752,"Emiliano Sciarra"
8945,"Merlin Edward Engle"
8945,"William Schaper"
111379,"Klaus Miltenberger"
26118,"Kinetic"
26118,"KniffDesign"
5142,"Joseph M. Balkoski"
198701,"Andreas Schmidt"
173003,"Charles Chevallier"
173003,"Thierry Denoual"
300099,"Mathieu Bossu"
109643,"Jeff Siadek"
204138,"(Uncredited)"
118568,"Grzegorz Rejchtman"
7755,"Ben Knight"
687,"Roland Siegers"
7537,"Corné van Moorsel"
1940,"E. Duchatel"
1940,"J. P. Postel"
1940,"H. Jean Vanaise"
237229,"Daryl Andrews"
237229,"Erica Bouyouris"
264212,"Tove Jomer"
264212,"Pablo Jomer"
264212,"Jacob Westerlund"
232353,"Dave Myers"
836,"John Bohrer"
836,"Martin Wallace"
128219,"Christophe Borgeat"
173770,"Jonathan Logan Clark"
173770,"Benjamin Gerber"
173770,"Dennis Hoyle"
344768,"Ivan Lashin"
38986,"Matthew Campbell"
193417,"Aron Groot"
193417,"Niek Jansma"
66896,"Henry Haskell"
139433,"Ben Hull"
7955,"John Young"
40561,"(Uncredited)"
236205,"Ken Franklin"
234846,"Bernhard Lach"
234846,"Uwe Rapp"
300296,"Kyle Key"
39180,"(Uncredited)"
54745,"(Uncredited)"
1772,"Frank Chadwick"
1772,"Marc W. Miller"
158093,"Andrew Harman"
202204,"Eric M. Lang"
202204,"Kevin Wilson"
5485,"Joseph M. Balkoski"
175121,"Cory Jones"
175121,"Richelle Brady"
220878,"Udo Peise"
243971,"Paul LaPorte"
130682,"Oliver Sihiveer"
3249,"Nick Karp"
255902,"Denis Sauvage"
67878,"Jey Legarie"
192283,"Urtis Šulinskas"
31216,"Chris Cieslik"
32495,"Will Hindmarch"
8307,"Steve Jackson (I)"
231624,"Miles Ratcliffe"
1012,"Johann Rüttinger"
1012,"Michael Rüttinger"
258748,"Susumu Kawasaki"
129204,"Emanuele Santandrea"
28905,"(Uncredited)"
20031,"Corné van Moorsel"
331652,"Pablo Céspedes"
331652,"Víctor Hugo Cisternas"
282227,"James DuMond"
282227,"Gunter Eickert"
282227,"James Schoch"
244153,"Shuky"
7822,"Terry Miller Associates"
12567,"Art Lupinacci"
113301,"Tim De Rycke"
113301,"Sander Vernyns"
32107,"Fanny Cherpe"
32107,"Olivier Mercier"
16355,"Uwe Rosenberg"
260694,"Ken Valles"
260694,"Aron West"
102859,"Matthew Rivaldi"
102859,"Jean Rivaldi"
2794,"Aaron Weissblum"
245950,"Trevor Benjamin"
245950,"David Thompson (I)"
258693,"Alberto Barbieri"
258693,"Marco Garavaglia"
258693,"P.S. Martensen"
70653,"(Uncredited)"
179929,"Ryan Cowler"
327076,"Thomas Dupont"
327076,"Arnaud Ladagnous"
67026,"Grégory Kirszbaum"
67026,"Alex Sanders"
5235,"Peter OToole"
5235,"Alan Paull"
24245,"Ami Shapiro"
41247,"(Uncredited)"
195226,"Frédéric Romero"
127432,"Laurent Escoffier"
7927,"(Uncredited)"
8782,"Frank Chadwick"
10986,"Richard H. Berg"
254195,"(Uncredited)"
262994,"Nathan Vermeulen"
302926,"Ted Alspach"
72799,"Dan Verssen"
249095,"Nick Bentley"
41890,"Meelis Looveer"
4815,"Richard H. Berg"
180939,"Roméo Hennion"
180939,"Clément Leclercq"
877,"Thomas Fackler"
302413,"Marc Lagroy"
144709,"Masao Suganuma"
130242,"Gary Kim"
234842,"Matt Loomis"
1256,"(Uncredited)"
140179,"Tycho van den Broek"
5837,"James Ernest"
557,"Bernhard Weber"
322785,"Sebastien Duverger Nedellec"
322785,"Paul Halter"
322785,"Guillaume Montiage"
1288,"(Uncredited)"
283795,"Johannes Krenner"
283795,"Alexander Pfister"
21809,"Rob Anderson"
21809,"Susan Anderson"
21809,"Matthew Kirby"
21809,"Mark Alan Osterhaus"
31803,"Martyn F"
136058,"Reinhard Mensen"
7844,"Joe Angiolillo"
7844,"Joseph M. Balkoski"
5700,"Gene Billingsley"
85424,"Terry Doherty"
256536,"Forrest-Pruzan Creative"
256536,"Prospero Hall"
42360,"Christophe Boelinger"
176596,"Richard H. Berg"
176596,"Mark Herman"
3581,"Richard H. Berg"
3581,"Mark Herman"
198971,"Kevin Ballestrini"
198971,"Stephen Slota"
198971,"Alisha Volkman"
2106,"Marc W. Miller"
15163,"(Uncredited)"
190232,"Mark Herman"
151367,"Nick Hayes"
4141,"Bill Sabram"
188325,"Mark H. Walker"
268469,"Todd Sanders"
276161,"Pablo Garaizar"
38924,"Din Li Tsan"
10964,"Dean Essig"
10964,"Alan Wambold"
34185,"Rüdiger Dorn"
174991,"David Gerrard"
195275,"Vincent Pritchard"
195275,"Mataio Wilson"
2856,"Mike White"
2856,"Chris White (II)"
1594,"Stephen G. Wilcox"
6929,"Bill Gibbs"
153116,"Matt Hyra"
175177,"Darwin Kastle"
183361,"Adrienne Ezell"
40421,"Tim Mierzejewski"
9392,"(Uncredited)"
124647,"Yves Tourigny"
66213,"(Uncredited)"
292489,"Gil Hova"
173389,"Alex Siedband"
5957,"Dick Rustin"
5171,"Rob Beyma"
430,"David Parlett"
149794,"Ted Raicer"
6698,"Kevin Barrett"
6698,"Jordan Weisman"
276856,"Travis R. Chance"
194228,"Matt Hyra"
272542,"Andrew Looney"
4978,"Patrick Casey"
4978,"John Grant (I)"
4978,"Mike Murtha"
5304,"Don Greenwood"
42195,"Marco Teubner"
37,"Ian Livingstone"
786,"Marc-Éric Gervais"
786,"Pascale Loiseau"
786,"Georges Daniel Volpilhac"
10642,"Tony Curtis"
10642,"Vance von Borries"
4317,"Marc W. Miller"
174990,"Peter Schultz"
3941,"Sam Lewis"
178655,"Dean Essig"
178655,"Lee Forester"
293207,"Jeffrey CCH"
270677,"Markus Schleininger"
270677,"Reinhard Staupe"
270677,"Heinz Wüppen"
323262,"Bruno Cathala"
118955,"Danila Goryunov"
295681,"Josh Cappel"
295681,"Daryl Chow"
2214,"Steve Marsh (I)"
19212,"Jack Darwid"
220508,"James Derek Harris"
220508,"Stuart Tonge"
299268,"Prospero Hall"
285064,"Michael Palm"
285064,"Lukas Zach"
300727,"Brian Burgoyne"
1014,"Philippe Mouchebeuf"
1014,"Duccio Vitale"
150005,"Jeff Lewis"
5002,"Rick Byrd"
217428,"Rory OConnor"
160606,"Lee Forester"
4172,"Richard H. Berg"
5996,"John Prados"
322014,"Marco Schaub"
9577,"Jim Dunnigan"
9577,"Mark Herman"
198700,"Andreas Schmidt"
186905,"(Uncredited)"
257073,"Eilif Svensson"
257073,"Kristian Amundsen Østby"
308493,"Joe Slack"
153481,"Jeroen Geenen"
233206,"Jeremie Kletzkine"
118315,"Levi Mote"
118315,"Sarah Sharp"
16149,"Gunter Baars"
12964,"Darwin Kastle"
1450,"Dario De Toffoli"
1450,"Walter Obert"
1450,"Alex Randolph"
166726,"Andrea Chiarvesio"
113567,"Jorge Valenzuela Palacios"
176013,"César Gómez Bernardino"
252576,"Nathaniel Yamaguchi"
317519,"Joseph McCullough"
195742,"Jay Cormier"
195742,"Sen-Foong Lim"
220380,"John Kean"
260335,"Mikko Punakallio"
260335,"Max Wikström"
257598,"Rebecca Bleau"
257598,"Nicholas Cravotta"
72535,"Eric A. Martin"
20781,"Fran F G"
170477,"Dan Letzring"
164147,"Scott Rogers (II)"
171775,"Andrew Rowse"
107463,"Dong-Hwa Kim"
205164,"Shayne Logan"
138016,"Joe Herbert"
138016,"Dave Herbert"
240096,"Laura Dorila"
240096,"Giuliano Draguleanu"
217471,"Mike Elliott"
217471,"Eric M. Lang"
3965,"Marc W. Miller"
4150,"Virginia Charves"
80869,"Matteo Santus"
20044,"(Uncredited)"
2698,"James Kyle"
301242,"Alexander Bernhardt"
4037,"Mark Herman"
4037,"Tony Merridy"
145304,"Jim Dietz"
145304,"Richard Launius"
278413,"Josh Katz"
278413,"Evan Katz"
144150,"Jason Glover"
179918,"Manlio Zaninotti"
300217,"Brian Suhre"
10676,"Douglas Niles"
2169,"Mark Rein•Hagen"
2169,"Joshua Gabriel Timbrook"
2169,"Mike Tinney"
2169,"Steve Wieck"
191296,"Jason Beckerleg"
191296,"Louis Simpson"
27959,"(Uncredited)"
156750,"Daniel Fryxelius"
144574,"Dean Essig"
27960,"(Uncredited)"
32682,"(Uncredited)"
187488,"Eric Bleney"
192346,"Matthieu Lanvin"
6380,"David Freeman"
6380,"Ryan Miller"
6380,"Luke Peterschmidt"
2494,"Andreas Steding"
250878,"Helge Meissner"
250878,"Eilif Svensson"
250878,"Anna Wermlund"
250878,"Kristian Amundsen Østby"
50458,"Kai Haferkamp"
18835,"Max Michael"
251350,"Jeremy Lennert"
245704,"Carlo A. Rossi"
237153,"Julien Vergonjeanne"
23957,"Paul Rohrbaugh"
1346,"Michael Schacht"
252,"John Young"
171234,"Jon Gill"
171234,"Brian Kopleck"
240584,"Saashi"
153839,"Inka Brand"
153839,"Markus Brand"
59335,"Christian Zoli"
217335,"Steffen Benndorf"
3998,"Richard Fenwick"
3998,"N. Lebon"
20081,"Thomas Liesching"
7067,"Kai Haferkamp"
7067,"Markus Nikisch"
2157,"John Califf III"
2157,"William A. Walker"
7310,"James Ernest"
23249,"Gil Druckman"
23249,"A. Weiner"
7097,"(Uncredited)"
29382,"John Best"
29382,"Dean Essig"
5755,"Larry Pinsky"
5755,"Lindsley Schutz"
123587,"Allan Cowan"
1337,"Serge Cahu"
3089,"Joe Angiolillo"
3089,"Alfred Leonardi"
3089,"Mike Vitale"
117707,"Reinhard Staupe"
36661,"Michele Quondam"
100172,"Brad Champeny"
257667,"Robin David"
183626,"Edward Chan"
183626,"Dark Chan"
183626,"Zero Cheung"
27884,"Mike Elliott"
27884,"Michael Mulvihill"
5491,"Roberto Fraga"
5491,"Lucien Geelhoed"
265575,"Florian Pfab"
269456,"Gregory M. Smith"
3485,"Spartaco Albertarelli"
327077,"Thomas Dupont"
327077,"Arnaud Ladagnous"
5272,"Brian Hersch"
4105,"John Myler"
1898,"Friedemann Friese"
254992,"David Gerrard"
12459,"John Prados"
2298,"Vance von Borries"
135107,"Andrew Wright (II)"
178030,"Christian Olsen"
178030,"David Zuckman"
425,"Christian T. Petersen"
292,"Reiner Knizia"
87141,"Tim Bugher"
87141,"Victor Moyer"
31935,"Garrett J. Donner"
31935,"Michael S. Steer"
31935,"Roy Wilcox"
23055,"Dove Byrne"
23055,"Jason Conkey"
4959,"Dean Essig"
76442,"Clay Gardner"
76442,"James Mathe"
257349,"Peter C. Hayward"
17125,"Alan D. Ernstein"
8066,"Arty Conliffe"
128855,"Yannick Gervais"
147144,"Norman Sommer"
32149,"Geoff Girouard"
133,"Friedemann Friese"
177248,"Scott W. Leibbrandt"
99130,"Hermann Luttmann"
294233,"Jun Sasaki"
28060,"Phil Walker-Harding"
172559,"Wilfried Fort"
313000,"Reiner Knizia"
11432,"Larry Bond"
11432,"Chris Carlson"
250725,"Martin Grider"
125061,"Neil J. Opitz"
235454,"Walter Vejdovsky"
94255,"Larry Bogucki"
94255,"Jonathan Martel"
94255,"Chris Orszak"
94255,"Hal von Hofe"
39565,"Andrew Looney"
169459,"Matthew OMalley"
1305,"Andrea Angiolino"
1305,"Pier Giorgio Paglia"
12920,"(Uncredited)"
4268,"Hank Atkins"
25920,"David Huston"
25920,"Jon Huston"
28246,"Franz-Benno Delonge"
159011,"Chad Brown"
159011,"Jerry Holkins"
159011,"Mike Krahulik"
159011,"Mike Selinker"
159011,"Rodney Thompson"
29126,"Nico Carroll"
291563,"Jeppe Norsker"
289397,"Jesus Alvarez"
232800,"Mario Papini"
196105,"Mike Elliott"
2988,"David Ray"
11573,"Brian Hersch"
262498,"Brian Garber"
5278,"Frank Chadwick"
168549,"Y. Ohashi"
202942,"Dean Essig"
209282,"Carlo A. Rossi"
1306,"Joli Quentin Kansil"
180611,"Brad Culbertson"
180611,"Mark Sierens"
32346,"(Uncredited)"
23959,"Westley Ciaramella"
23959,"Keith Millman"
200646,"Aza Chen"
164917,"Rena Nathanson"
164917,"Abe Nathanson"
234700,"Smoox Chen"
184730,"Nick Bentley"
293835,"Antoine Bauza"
293835,"John Grümph"
108711,"Silvio Negri-Clementi"
53376,"Marcin Podsiadło"
103670,"Andy Chambers"
103670,"Mack Martin"
6431,"Bruce S. Maxwell"
204892,"Ben Lundquist"
66643,"Paul E. Nowak"
66643,"Christopher Nowak"
56995,"Mark Chaplin"
5687,"Mike Elliott"
5687,"Jon M. Tuffley"
226643,"Christopher Chung"
226643,"Adam Collins"
226643,"Scot Eaton"
226643,"Chad Elkins"
226643,"Chad Head"
226643,"Randy Romig"
226643,"Don Riddle"
226643,"Daniel Zayas"
230262,"Peter Sarrett"
230785,"Gabriel Leow"
2335,"Jean-René Vernes"
54221,"Brett Picotte"
129280,"Philip duBarry"
5637,"Dick Seitz"
282081,"Brian Henk"
282081,"Clayton Skancke"
228378,"Mike Hinson"
3820,"Stephen V. Cole"
3820,"Leanna M. Cole"
173337,"Reiner Knizia"
8986,"John Yianni"
7064,"Craig Lyon"
36297,"Nick Richardson"
18765,"Sylvie Barc"
175626,"Luca Vince Caltabiano"
99132,"Andrzej Kurek"
171475,"Thierry Chapeau"
57139,"Andy Oakey"
217338,"Klaus-Jürgen Wrede"
255013,"Andrew Looney"
80908,"Toni Serradesanferm"
144506,"Daniel Quodbach"
257962,"Reiner Knizia"
89767,"Sylvain Dépré"
181268,"Andrew Hackard"
181268,"Steve Jackson (I)"
240926,"Brett J. Gilbert"
240926,"Chu-Lan Kao"
22472,"Ron Draker"
154742,"Isaac Vega"
300993,"David GJ"
274028,"T. C. Petty III"
286439,"Jordan Draper"
2049,"Andy Daniel"
197865,"Joshua Carlson"
197865,"Cory Scanlan"
24658,"Günter Burkhardt"
260170,"Dominic Michael H."
152172,"Luca Bernardini"
152172,"Andrea Colletti"
152172,"Daniele Colletti"
6513,"David Mair"
6559,"Richard H. Berg"
299569,"Rob Fisher"
299569,"Adam Porter"
4884,"Mark Simonitch"
138748,"Thierry Denoual"
43041,"Stefanie Rohner"
43041,"Christian Wolf"
127028,"Emerson Matsuuchi"
184145,"David Sirlin"
34450,"Henri Sala"
134615,"Jason Glover"
151410,"Jesse Labbe"
281248,"Eric Mosso"
4916,"Michael Bennighof"
4916,"Joe Keller"
4916,"Brian L. Knipple"
10149,"Ted Raicer"
326400,"Connor Wake"
342207,"Matthew Dunstan"
342207,"Dave Neale"
73543,"Friedemann Friese"
73543,"Marcel-André Casasola Merkle"
73543,"Andrea Meyer"
5725,"Rob Anderson"
1354,"Arnd Beenen"
276923,"J. Alex Kevern"
7420,"Stephen Crane"
7420,"Paul Murphy"
13782,"(Uncredited)"
10915,"William Stephenson"
232823,"Scott Almes"
7215,"David C. Isby"
124356,"Olivier Lamontagne"
245904,"Robin Gibson"
171278,"Nicolas Rident"
112102,"Klaus Kreowski"
175742,"Markus Geiger"
88559,"Patrick Stevens"
8553,"David E. Whitcher"
228101,"Paco Yanez"
55222,"Anthony E. Pratt"
4694,"(Uncredited)"
13981,"Jonas Jepson"
157135,"Ian Brody"
272,"Bernhard Weber"
76322,"Abe Nathanson"
76322,"Rena Nathanson"
278402,"Colin Webster"
187785,"Don Beyer"
187785,"Glenn Drover"
278359,"Ramy Badie"
1313,"David G. D. Hecht"
5041,"James M. Day"
31274,"Dominique Ehrhard"
31274,"Pascale Wurch"
20499,"Martin Tremblay"
149621,"Daniel Solis"
341358,"Bruno Cathala"
197909,"Richard Launius"
197909,"Pete Shirey"
142638,"Liz Spain"
32171,"José Carlos de Diego Guerrero"
13455,"Matthew Sprange"
12604,"Stephan Barry"
12604,"Robert Labrie"
31380,"Jussi Autio"
198003,"Andy Chambers"
198003,"Ryan Miller"
12071,"Keith Avallone"
246693,"Ken Gruhl"
246693,"Satish Pillalamarri"
246693,"Quentin Weir"
11437,"Monte Mattson"
11437,"Ed Wimble"
197067,"Lewis Shaw"
95364,"Sylvain Ménager"
2710,"Francis Pacherie"
179627,"Vincent Burger"
229965,"Alf Seegert"
1706,"Tom Dalgliesh"
17395,"Bob Kalinowski"
3616,"L. Ross Babcock III"
3616,"Cory Glaberson"
3616,"Jordan Weisman"
43927,"(Uncredited)"
7994,"Gene Billingsley"
164590,"Péter Szöllősi"
169513,"KTR"
1066,"Jean-Louis Chantreau"
1066,"C. LaCroix"
1066,"Duccio Vitale"
167283,"Tomer Braff"
167283,"Edward Stevenson"
7970,"David James Ritchie"
174243,"John Olson"
174243,"Bryn Smith"
226312,"James Ernest"
5351,"David James Ritchie"
40853,"(Uncredited)"
151369,"Christophe Boelinger"
125608,"Kerry Breitenstein"
125608,"Todd Breitenstein"
29281,"(Uncredited)"
13767,"Craig Kinzer"
13767,"Dave Long (I)"
66825,"Oliver Igelhaut"
266980,"Gerhard Hecht"
35665,"Paul Berton"
35665,"George Sinclair"
9476,"Ed Wimble"
92499,"William Attia"
4257,"Reiner Knizia"
180345,"Alberto Barbieri"
180345,"Luigi Cornaglia"
75360,"John Bohrer"
244817,"Marie Fort"
244817,"Wilfried Fort"
257700,"Andrew Hackard"
9161,"Mike Sager"
144587,"Martin Schlegel"
179723,"Bertrand Arpino"
1225,"Kurt Feyerabend"
1225,"Tom Ring"
1686,"Michael Gray"
19969,"(Uncredited)"
31586,"Artur Górski"
25937,"Jonathan Mauro"
25937,"Elegwen OMaoileoin"
25937,"Richard Pulis"
25937,"Wayne Pulis"
34744,"Garrett J. Donner"
34744,"Wendy L. Harris"
34744,"Brian S. Spence"
34744,"Michael S. Steer"
283474,"Alex Davy"
283474,"Luke Eddy"
5012,"Tom Wham"
143701,"Mark Wootton"
2331,"(Uncredited)"
223763,"Anthony Amato"
223763,"Jonathan Gilmour"
223763,"Nicole Kline"
17397,"Mark Miklos"
166276,"Michael Schacht"
282438,"Robin Lees"
282438,"Steve Mackenzie"
287673,"Yann Dentil"
12899,"Monte Mattson"
12899,"Dennis A. Spors"
12899,"Ed Wimble"
3517,"(Uncredited)"
169658,"Jonathon Ruland"
129348,"Michael Gustavsson"
129348,"Rick Young"
165796,"Martin Kallenborn"
165796,"Jochen Scherer"
20646,"Helmut Ohley"
20646,"Leonhard Lonny Orgler"
283217,"Prospero Hall"
289765,"Laura Severino"
289765,"Alessandro Manuini"
289765,"Jonathan Panada"
289765,"Giulia Tamagni"
153870,"Juma Al-JouJou"
155440,"Aerjen Tamminga"
7453,"Dean Essig"
7453,"Dave Friedrichs"
107649,"Christian Sovis"
68186,"Chris Taylor (I)"
139627,"Noriaki Watanabe"
13403,"Dean Essig"
13403,"David A. Powell"
13403,"Thomas Prowell"
29952,"Antony Brown"
134524,"Daniel Mersey"
264314,"Bryan Sloan"
39029,"Björn Jansson"
39029,"Daniel Johansson"
13513,"Docteur Mops"
318474,"Anthony Coffey"
318474,"Jesse Labbe"
261898,"Ivan Escalante"
15435,"Andy Chambers"
5260,"Chuck Kallenbach"
5260,"Tom Lischke"
209290,"Hans Beeftink"
20120,"Anders Fager"
177921,"Jason Hibbert"
60815,"Jervis Johnson"
60815,"Rick Priestley"
60815,"John Stallard"
138966,"Charles Chevallier"
186435,"Jim Felli"
2088,"Wolfgang Kramer"
180256,"Unai Rubio"
15139,"Roberto Fraga"
104498,"Richard Glazer"
104498,"Tom Merrigan"
104498,"Gabrio Tolentino"
280131,"Naotaka Shimamoto"
209542,"Matthew Dunstan"
2994,"Dean Essig"
956,"Pascal Bernard"
41757,"Allan Schaufuss Laursen"
41757,"Mark Rees-Andersen"
27624,"(Uncredited)"
1672,"Gerard Christopher Klug"
24927,"Garrett J. Donner"
24927,"Michael S. Steer"
24927,"Roy Wilcox"
181235,"Enrico Pesce"
181235,"Federica Rinaldi"
294294,"Robin David"
25144,"Pascal Reymond"
162476,"Daniel Alves"
162476,"Patrick Matheus"
162476,"Eurico Cunha Neto"
95756,"M.H. Ribeiro"
330532,"Jeffrey D. Allers"
58696,"Keith Meyers"
59061,"Tom Jolly"
232478,"Miguel Bruque"
325494,"Michał Oracz"
325494,"Krzysztof Piskorski"
325494,"Paweł Samborski"
325494,"Marcin Świerkot"
35207,"Dugald Keith (II)"
25687,"Czarnè"
198775,"Romaric Galonnier"
906,"Roland Siegers"
158861,"Tzvika Harpaz"
326624,"David Sanders"
1244,"Justus van Oel"
1244,"Huib van Winkoop"
28102,"Manfred Grabmeier"
196122,"Brett J. Gilbert"
204055,"Michael Aldridge"
204055,"Russ Rupe"
204055,"M. Shawn Smith II"
400,"Sid Sackson"
35256,"Eliot Brown"
35256,"Vincent Milosevich"
13924,"Francis Tresham"
138616,"Samuel Strick"
225736,"Lorenzo Lupi"
28010,"(Uncredited)"
279204,"John Clowdus"
163310,"Ryan Mayes"
237828,"Konrad Sosiński"
237828,"Rafał Szwelicki"
254695,"Noah Miller"
169102,"Christopher Brown"
157673,"Kinjiro"
341935,"Reiner Knizia"
5060,"Richard H. Berg"
5060,"Mark Herman"
5060,"Alan J. Ray"
25537,"Roberto Fraga"
19811,"Charlotte Töpert"
192352,"Johannes Berger"
192352,"Julien Gupta"
2121,"Eric Lee Smith"
283924,"Gabriele Bubola"
51195,"Néstor Romeral Andrés"
1174,"Rudi Hoffmann"
256701,"(Uncredited)"
13508,"(Uncredited)"
277611,"Daryl Andrews"
277611,"Erica Bouyouris"
254427,"Carl Brière"
95449,"Christophe Hermier"
5465,"Jervis Johnson"
5465,"Andy Jones"
284998,"Bruno Faidutti"
284998,"Hervé Marly"
42368,"Jani Rönkkönen"
260239,"Joachim Thôme"
278305,"Jerry Hawthorne"
278305,"Andrea Mezzotero"
266266,"Alexander Krys"
253149,"Jeff Beck (II)"
253149,"Tim Fowers"
10323,"Satoshi Nakamura"
238182,"Evan Rowland"
238182,"Brian Van Slyke"
145609,"Nick Bentley"
643,"Tom Jolly"
643,"Christian T. Petersen"
10998,"Walter Obert"
116860,"Luis Francisco"
165633,"Ben Beecher"
165633,"Trevor Moorman"
165633,"Justin Quick"
165633,"Brad Sappington"
165633,"Joe Sklover"
165633,"Max Temkin"
165633,"Chris Weed"
1240,"Reinhard Staupe"
41763,"(Uncredited)"
88871,"Mark Guttag"
88871,"Vance von Borries"
228409,"João Quintela Martins"
39345,"Ken Jacobsen"
39345,"Ernesto Sassot"
320992,"Marco Canetta"
320992,"Stefania Niccolini"
320992,"Dimitri Perrier"
